,Datetime,Tweet Id,Text,Username
6354,2022-06-10 04:34:00+00:00,1535118057542234112,To all abuse victims out there do not support @wbpictures. They fail to recognize AH as an abuser&amp;liar.Even tho in the trial she even lied about her contract.Just cuz she is a woman doesnt mean her behaviour is excusable.She should be cancelled like you cancelled #JohnnyDepp.,AlaynaKind
6355,2022-06-10 04:32:59+00:00,1535117799378538497,"AH will never admit she abused JD. 
#JohnnyGotJustice 
#AbuseHasNoGender #MenToo 
#JohnnyDepp #WheresWaldman
#JohnnyDeppRockStar
#boycottaquaman2 
#BoycottWarnerBrothers 
#BoycottWarnerBros https://t.co/T4ITZMewm1",VeganLion66
6356,2022-06-10 04:32:58+00:00,1535117796367028226,It's still June 9th on my end. I didn't forget. Happy 59th Birthday to the legendary #JohnnyDepp ! #HappyBirthdayJohnny,DemonScorpio13
6357,2022-06-10 04:31:47+00:00,1535117498613374976,"@Litglenqcom Easy

#JohnnyDepp - Hallelujah

https://t.co/lefE8vcg3Y",MischievousLiz
6358,2022-06-10 04:31:05+00:00,1535117321265729544,#JohnnyDepp was just supposed to play a lawyer or something and all the people subconsciously made him do it in a way for real is the craziest conspiracy I can think of,Gordon_GHIII
6359,2022-06-10 04:30:58+00:00,1535117292417294337,"Bravo! Are the companies paying any attention? No. Ok... 
#JohnnyGotJustice 
#AbuseHasNoGender #MenToo 
#JohnnyDepp #WheresWaldman
#JohnnyDeppRockStar
#boycottaquaman2 
#BoycottWarnerBrothers 
#BoycottWarnerBros https://t.co/5OrDEjquwA",VeganLion66
6360,2022-06-10 04:27:31+00:00,1535116426683596802,Seriously sucks that @johnnydepp isn’t on Twitter.. he has so much brilliance to offer to the world and he’s being silenced without explanation. @Twitter #jd #johnnydepp #JusticeForJohnnyDepp,behindtheseamm
6361,2022-06-10 04:26:57+00:00,1535116282533642243,I need everyone to listen to this an tell me what you hear 🦻🏼 #johnnydepp #JohnnyDeppAmberHeardTrial #IMPORTANT #ListenNow @cbatogivename https://t.co/4VOA2GbpMD via @FacebookWatch,Justice4JD2022
6362,2022-06-10 04:26:45+00:00,1535116230402646018,"You said it! 
#JohnnyGotJustice 
#AbuseHasNoGender #MenToo 
#JohnnyDepp #WheresWaldman
#JohnnyDeppRockStar
#boycottaquaman2 
#BoycottWarnerBrothers 
#BoycottWarnerBros https://t.co/fvaNAMs8lL",VeganLion66
6363,2022-06-10 04:25:37+00:00,1535115947488464898,@andysignore Does @wbpictures really think we are going to watch #Aquaman2 with an abuser in it? The jury ruled. They got rid #JohnnyDepp quicker than a flash but her still getting longer screen time. Disgusting. It’s insulting to us survivors. #WarnerBrosSupportsAbuse. I feel for Jason M.,Nymeria_Rhaenys
6364,2022-06-10 04:25:29+00:00,1535115914152009729,#JohnnyDepp I see no difference in the lips from The Rum Diary then I do from her interview after the alleged attacked!!! https://t.co/AdjkLYcojp,DDC10012
6365,2022-06-10 04:25:09+00:00,1535115831591555075,@wbpictures recast Mera or just delete her from #Aquaman2. She is an admitted abuser. You fired #JohnnyDepp for allegations yet you keep AH after everything the trial brought to light? Its really disgusting that you can accuse abuse cuz she is a pretty woman. #AmberHeardIsALiar,AlaynaKind
6366,2022-06-10 04:24:28+00:00,1535115655933857796,Happy birthday Johnny!!  #JohnnyDepp #HappyBirthdayJohnnyDepp #weloveyoujohnny,aj_valentinee
6367,2022-06-10 04:24:04+00:00,1535115558793973760,A movie about #JohnnyDeppVsAmberHeard starring #JohnnyDepp &amp; #AmberHeard,weirdherald
6368,2022-06-10 04:22:28+00:00,1535115154404171777,What's the angle here?  Why is there a double standard in Hollywood that says it's ok to abuse a man? JD lost part of a finger. Why is Warner Bros test screening Aquaman 2 with MORE Amber Heard while NO apologies to JD? #CancelAmberHeard #JohnnyDepp #AmberHeardIsAnAbuser,KeepItInReality
6369,2022-06-10 04:22:16+00:00,1535115102453735425,"Happy 59th Birthday to Actor, Producer, and Musician John Christopher Depp II aka Johnny Depp!!! (June 9) #JohnnyDepp",AywonWilliams
6370,2022-06-10 04:21:48+00:00,1535114985314975744,"""#JohnnyDepp was kind and humble; he loved our #tikkas, butter chicken &amp; curries,"" says #MohammedHussain, owner of #Indian resto in #UK where the actor had a celebratory dinner on #Sunday 

Tap to read: https://t.co/uZdeaCegFF

#JohnnyDeppFC #Varanasi #JohnnyDeppvAmberHeard #Depp https://t.co/qdQRmcHnpQ",DelhiTimesTweet
6371,2022-06-10 04:21:14+00:00,1535114842423455745,"This are amber terd Supporter lol 😂😭
#JohnnyDepp https://t.co/7a1kd9rj1u",YourCrush4u
6372,2022-06-10 04:19:42+00:00,1535114458661814272,@humansawaken @DrProudman Jolie broke an agreement they made when they divorced not to sell without consulting the other. I hope he wins. And WTF does this case have to do with #JohnnyDepp or #domesticviolence? ZERO.,kiwiaussiejo
6373,2022-06-10 04:19:38+00:00,1535114442127687683,"Watching #JohnnyDepp films &amp; interviews knowing he’s a female to male transgender, makes me appreciate his abilities even more. #TeamJohnnyDepp #AmberHeardIsAMale #deppvsheardtrial https://t.co/6q6zbJrwGP",ameliabee7721
6374,2022-06-10 04:18:00+00:00,1535114031702450176,"I know what I'm gonna do saturday! Alos I noticed I need more of his movies... 
#johnnydepp #JohnnyDeppGotJustice #Charlieandthechocolatefactory #SleepyHollow #edwardscissorhands #corpsebride #darkshadows https://t.co/SH1C8x15u8",ValerieDuchesn5
6375,2022-06-10 04:17:44+00:00,1535113962924163072,"A small collection of all the #JohnnyDepp doodle and drawings I've done when I was a kid/teen. He was a part of growing up for me. Seeing his smile brought me joy. Happy Birthday man, we love you.💞
Yes, I went through a phase where everything was turned into anime or chibi.😂 https://t.co/gXDSweF3pH",VanessaWCheese
6376,2022-06-10 04:17:38+00:00,1535113939092135937,"I hate to say it, but I think #johnnydepp is going to crush whoever wins USA vs January 6 in next month’s championship matchup",officerlockstok
6377,2022-06-10 04:17:06+00:00,1535113802756284416,"@Forbes Now, I just don't ever want to hear the name Forbes again.  96% of the people in every poll watching the trial believed Johnny and genuinely supported him.  He has 32 BILLION clicks on #JohnnyDepp on TikTok and his Instagram followers DOUBLED during the trial.",b_wishing
6378,2022-06-10 04:14:49+00:00,1535113228237295616,What’s for favorite Jack sparrow line? #Jack #johnnydepp #JackSparrow #PiratesoftheCaribbean,geovoini
6379,2022-06-10 04:14:16+00:00,1535113091993706496,"Agreed! Fire them both pucker up kiss Johnny's a$$ and get Jerry Bruckheimer on the phone! @warnerbros @wbpictures @Disney @DisneyStudios 

#JohnnyGotJustice 
#AbuseHasNoGender #MenToo 
#JohnnyDepp
#JohnnyDeppRockStar
#boycottaquaman2 
#BoycottWarnerBrothers 
#BoycottWarnerBros https://t.co/q00AdzIjdD",VeganLion66
6380,2022-06-10 04:11:43+00:00,1535112448998445056,@LauraBockov Not my type of music but I can't wait to pre order and show support. 💜 #JohnnyDepp,LucyGoldenGirls
6381,2022-06-10 04:11:37+00:00,1535112423429922816,"Love this ❤️ #JohnnyDepp 

 https://t.co/7mUdXve1O7",CandynBen
6382,2022-06-10 04:10:56+00:00,1535112253200076803,"@MishyNatalie @OnAirWithVBlair It’s in Spanish #CamilleVasquez #JohnnyDepp
https://t.co/wwuAeTwrjI",Lov3Sick21
6383,2022-06-10 04:10:25+00:00,1535112120769122314,Trending in my timeline now:  #Jan6 (3)  #Capitol (3)  #JohnnyDepp (3)  #morning (3)  #Ukraine (2)  #Friday (2)  #MoscowMitch (2)  #OteroCounty (1) https://t.co/s07fXF3stX,infokalyptisch
6384,2022-06-10 04:10:01+00:00,1535112022530134035,#JohnnyDepp has inspired me to want to go back to making #music again. No firm decisions have been made just yet but I'm seriously thinking about it!!,MizzSpicey
6385,2022-06-10 04:09:16+00:00,1535111830812692499,"I hope #WarnerBros are paying attention to what's happening here in the UK. The amount of love &amp; support #JohnnyDepp has been receiving from fans (new, old or die-hard) &amp; the well wishers has been amazing. WB is vastly underrating the lack of support #Aquaman2 will receive.",PavedWithStars8
6386,2022-06-10 04:07:37+00:00,1535111416163598337,"@ellisgreg I swear, if #JohnnyDepp ever plays #CaptainJackSparrow again, he's GOT to have a line or two, about the #MegaPint . https://t.co/cQ27Xx2Pfc",BootsTinker
6387,2022-06-10 04:06:08+00:00,1535111042539393036,"Yes indeed! Insane.🤯
#JohnnyGotJustice 
#AbuseHasNoGender #MenToo 
#JohnnyDepp #WheresWaldman
#JohnnyDeppRockStar
#boycottaquaman2 
#BoycottWarnerBrothers 
#BoycottWarnerBros https://t.co/PZ5nDqiMnu",VeganLion66
6388,2022-06-10 04:05:57+00:00,1535110996737593364,@cbouzy @Y_Conflict_Mngr You know what not organic your review full of non sense because you can't handle the fact that's #JohnnyDepp has a big amount of supporter and he won in both court and public opinion bunch of bulsshiter https://t.co/K2nM0hfiMN,Purple0S
6389,2022-06-10 04:05:04+00:00,1535110776859439105,"I sided with the evidence, including the evidence that wasn't in court. 

If I felt #JohnnyDepp was guilty, I'd condemn him too. I don't believe he was. 

#AbuseHasNoGender #FireMicheleDauber 

Do better, @StanfordLaw https://t.co/piOyliloAH",TheStudyOfMan
6390,2022-06-10 04:05:02+00:00,1535110767279804437,"Johnny Depp’s bday has always been a holiday in my world, 5 days before mine 2 days after Prince, birthday week. Being a Gemini is fun but challenging. Like Stevie Nicks. Representation. #Gemini #johnnydepp #prince #stevienicks",herbanflo
6391,2022-06-10 04:04:42+00:00,1535110682684887053,"We love you  #JohnnyDepp ❤ 
Mega blessings for many more birthdays to come
#HappyBirthdayJohnnyDepp 
#happy59thbirthdayjohnnydepp https://t.co/vd0cI1Q0m6",KumulusKloud
6392,2022-06-10 04:03:23+00:00,1535110351238221825,The truth of Johnny Depp in 26 seconds #shorts #johnnydepp #justiceforjo... https://t.co/18peMEXja6 via @YouTube,mrlevy11
6393,2022-06-10 04:03:02+00:00,1535110263527116802,"#JohnnyDepp Saw my first commercial for Sauvage men's cologne.

I'm so happy to see him on any TV that isn't demonizing him for the problems a Histrionic Personality actually perpetuated https://t.co/lC2rCkgw0F",PJFlyers
6394,2022-06-10 04:02:44+00:00,1535110189698977792,"Crypto Draft 28
.
Crypto Drafts is a digital art collection on the Ethereum blockchain, each piece you own will be forever on the Metaverse. 0.03 $Eth floor price. Each piece is unique ! Go check them out now on @opensea !
.
#NFTCommunity #NFTs #nftart #NFTcollector #JohnnyDepp https://t.co/vay88BENGn",CryptoDrafts
6395,2022-06-10 04:02:13+00:00,1535110056991199241,"It's up to 6mil we need to keep PRESSURE

#JohnnyGotJustice 
#AbuseHasNoGender #MenToo 
#JohnnyDepp #WheresWaldman
#JohnnyDeppRockStar
#boycottaquaman2 
#BoycottWarnerBrothers 
#BoycottWarnerBros https://t.co/z47WwVLcjL",VeganLion66
6396,2022-06-10 04:01:00+00:00,1535109751134035969,"What are your thoughts about this?

#JohnnyDepp #JohnnyDeppAmberHeard 

https://t.co/hyZhRmuZGx",elephantjournal
6397,2022-06-10 04:00:30+00:00,1535109628085866498,"📣 New Podcast! ""The Hustle Season: Ep. 240 The Smooth Jazz Palette"" on @Spreaker #everyfriday #fridaypodcast #indiepodcast #jeffbeck #johnnydepp #mariahcarey #musicpodcast #newmusic #newmusicpodcast #newpodcast #podcastandchill #podcasters #shakira https://t.co/zDjzgoNm9o",thehustleseason
6398,2022-06-10 04:00:10+00:00,1535109541746118657,"Me too.
#JohnnyGotJustice 
#AbuseHasNoGender #MenToo 
#JohnnyDepp #WheresWaldman
#JohnnyDeppRockStar
#boycottaquaman2 
#BoycottWarnerBrothers 
#BoycottWarnerBros https://t.co/3sDRuY1pP3",VeganLion66
6399,2022-06-10 04:00:00+00:00,1535109501946368017,"Best of @realjaredbutler Voices/LiveAction (Short 1)

#PiratesofTheCaribbean #VoiceActors #voiceacting #JohnnyDepp https://t.co/cpGPBRsQdT",2Hathorn
6400,2022-06-10 03:59:33+00:00,1535109387127296014,Johnny Depp’s Popularity Decreased During Trial—Despite Social Media Craze—Survey Suggests #JohnnyDepp #DomesticAbuse https://t.co/WxCInZoNXv,CJArchibald
6401,2022-06-10 03:59:23+00:00,1535109346006339589,Happy birthday #JohnnyDepp! He is one of my favorite actors! Johnny was awesome since #21JumpStreet! I liked him as #TomHanson! 🎂🥳🎉 https://t.co/msvxQNwEzg,TheRealAJ_
6402,2022-06-10 03:58:38+00:00,1535109157367517206,"This is the crap #AmberHeard's fans are sharing right now.  Crazy.
#AmberHeardIsAPsycopath 
#AmberIsALiar 
#AmberHeardIsAnAbuser 
#JohnnyGotJustice 
#JOHNNY 
#johnnydepp https://t.co/wpkCQAUpcF",LynnBoutin1
6403,2022-06-10 03:58:04+00:00,1535109012521308161,"Over a Billion social media hits, and #JohnnyDepp 's popularity had decreased during the trial??? 🤔 With what math did you folks originate this article from? https://t.co/jLMCnxE8TT https://t.co/9vf4hMkZuD",KayeWooly
6404,2022-06-10 03:57:28+00:00,1535108862797352980,"Happy Birthday to our beloved #JohnnyDepp, even as our vampire, #BarnabasCollins!🧛🦇🎉 https://t.co/RHbvg4ZivQ",Stephan76215148
6405,2022-06-10 03:57:22+00:00,1535108838617239552,"List of #JohnnyDepp films I've seen

Nightmare on Elm Street 

Platoon 

Edward Scissorhands 

What's Eating Gilbert Grape 

Sleepy Hollow 

Chocolat 

Pirates of the Caribbean

Finding Neverland 

Secret Window 

Corpse Bride 

Alice in Wonderland 

Murder on the Orient Express",allprettyerica
6406,2022-06-10 03:56:52+00:00,1535108710472638464,"@DavidSakurai @Johnnydepp__ll Been great to watch innocence prevail. Not because of JD the man, But JD the human! False accusers, including media should be scourned and shamed IMO! Too elevate one's self by falsely accusing another human is 🤮
Real DV,SV perps i hope Karma FUKS YOU UP!👊
#JohnnyDepp",pearlygirllive1
6407,2022-06-10 03:56:17+00:00,1535108566633353223,#JohnnyDepp I love your collection of flannel and hats!,MetalQueenDean
6408,2022-06-10 03:56:01+00:00,1535108497766985728,"#AmberTurd Rumored To Be Removed From #Aquaman

Eco-warriors happy? 🤦🏽‍♂️
We don't need her to ""s*** the ocean!""
Keep our oceans clean and green!

#politicsandsports #JohnnyDepp #popculture #Entertainment #conservatives #libertarians #sportsgrumbling

https://t.co/3owrtDCK7U https://t.co/jffHvgpsZ0",SportsGrumbling
6409,2022-06-10 03:55:59+00:00,1535108487897722880,It took 6 weeks for the public and Jury to decide they did not like #Amberheard #johnnydepp was married to her 15 months. The dude is a freaking superman.,The1KidKootenay
6410,2022-06-10 03:55:23+00:00,1535108340615086081,"#JohnnyDepp can sing
...𝘳𝘦𝘢𝘭𝘭𝘺, 𝘳𝘦𝘢𝘭𝘭𝘺 𝘸𝘦𝘭𝘭 🎶💗

Sweeny Todd - The Demon Barber of Fleet Street
Tonto's Giant Nuts
#HollywoodVampires 
#JeffBeck  

...anywhere else?

#TruthWins #Music #Singing #NFTCommunity #NeverFearTruth #TimBurton
https://t.co/9wiCTV51X9",AnnabelKiwiBird
6411,2022-06-10 03:55:16+00:00,1535108307697995789,Starting #JohnnyDepp movie #2 for his birthday 🎊🖤 https://t.co/o7IZoFBx5a,AbigailHourigan
6412,2022-06-10 03:55:07+00:00,1535108273078210575,"Happy Birthday to our beloved #JohnnyDepp, even as the voice of #Rango!🤠🦎🎉 https://t.co/FnFXXUP5mu",Stephan76215148
6413,2022-06-10 03:54:51+00:00,1535108206392971268,"@Forbes Rubbish! 
On Netflix Canada, three of #JohnnyDepp's movies were trending (Dark Shadows, Donnie Brasco, &amp; Blow).
His cover song of Heroes reached top sales on Itunes.
Cafes, bars, and people everywhere supported him.
Stop with your Rita Skeeter BS. https://t.co/Gwc97TqLu8",SBarrBrisebois
6414,2022-06-10 03:53:36+00:00,1535107890134061056,"That woman ... I cannot believe @Stanford allows a professor to spew at women! It's sickening.

#JohnnyGotJustice 
#AbuseHasNoGender #MenToo 
#JohnnyDepp #WheresWaldman
#JohnnyDeppRockStar
#boycottaquaman2 https://t.co/h98UDOByVS",VeganLion66
6415,2022-06-10 03:53:16+00:00,1535107804834705408,Why you be so nice to her 😒 get those 15m from Amber and give charity don't forgive her 😤 #AmberHeardlsALiar #JohnnyDepp,not_dat_girl
6416,2022-06-10 03:53:00+00:00,1535107739830996992,"Just thought I would throw it out three but I know won't hear back maybe but Happy Birthday Johnny Depp.
#HappyBirthdayJohnnyDepp #JohnnyDeppGotJustice  #JohnnyDepp #JusticeForJohnnyDepp",Thetrashassgame
6417,2022-06-10 03:52:37+00:00,1535107641265033238,#johnnydepp only one TikTok video isn't going to keep us engaged!!! 🥲🥲,macie_grear
6418,2022-06-10 03:52:34+00:00,1535107629487427602,"Definition of cancel culture from it's ambassadors:

""Cancel sexism, but not when the victim is male."" #JohnnyDepp #AmberHeardIsAnAbuser",andre_hovland
6419,2022-06-10 03:51:57+00:00,1535107472691564545,"@emmakennytv Exactly… it’s insane.she really doesn’t want to move on, cuz she has nothing else going on. She is beautiful, I’ll give that to her. But she is a nut case and nuisance at the minimum for any of her partners, men or women. #AmberHeardlsAnAbuser #JohnnyDepp",veda_fitness
6420,2022-06-10 03:51:30+00:00,1535107360309489665,"Happy Birthday Johnny Depp! 🎉🎁🎂

Your characters inspire me with your surrealistic vibe. I made a piece as a homage to one of my favorite characters. There are so many to choose from so I have more to come soon! 👀

#NFTArts #NFTCommunity #NeverFearTruth #JohnnyDepp https://t.co/QNxNqn4xkJ",sorryvrerror_co
6421,2022-06-10 03:51:06+00:00,1535107261030404104,"Happy Birthday to our beloved #JohnnyDepp, even as our only #GellertGrindelwald! 🪄🦁🎉 https://t.co/fVAsvfna41",Stephan76215148
6422,2022-06-10 03:50:43+00:00,1535107162401218561,They haven’t cut her out. #boycottaquaman2 https://t.co/q6sXghOsTy please sign and share. #JohnnyDepp https://t.co/hzdZz8mLfp https://t.co/KlWOnBV3va,covert_annette
6423,2022-06-10 03:49:03+00:00,1535106743474262016,"P.S. #JohnnyDepp and @jeffbeckmusic dropped a new song today: ""This Is A Song For Miss Hedy Lamarr"" 🌟

It's available on YouTube, Apple Music, Spotify, Tidal, etc. so make sure to give it a listen before JD's b-day is over! 🎶🍰",TMWYKAL7
6424,2022-06-10 03:48:27+00:00,1535106592789737472,"If we STOP talking about all the shitty things that #AmberHeard and her minions are saying, and doing...They lose their power. Period.

#JohnnyDeppAmberHeard 
#JohnnyDepp 
#DeppVsHeard
#lStandWithJohnnyDepp 
#AmberHeardIsAPsycopath",CAThalassophile
6425,2022-06-10 03:46:08+00:00,1535106009664000000,"Beautiful new song via Jeff Beck and Johnny depp 
#JeffBeck #JohnnyDepp #JusticeForJohnnyDepp https://t.co/DkOg37W21C",Debbieoakley63
6426,2022-06-10 03:46:04+00:00,1535105994681819136,"No, it won’t fail or diminish. #JohnnyDepp billion fans world  wide #WeStandBehindJohnnyDepp https://t.co/GVoBRqU0P4",covert_annette
6427,2022-06-10 03:45:45+00:00,1535105914986184704,"Missed out on the print edition? Don't worry, just head to the e-paper to read today's #PuneTimes. 
Click here for more: https://t.co/mr06nAZkYh

#777Charlie #RakshitShetty #JanhitMeinJaari #JohnnyDepp #TejasswiPrakash #MahimaChaudhry #NayantharaVigneshShivan https://t.co/qKQuWVS1r1",PuneTimesOnline
6428,2022-06-10 03:45:42+00:00,1535105900976955392,@SunnyZombie1 You people are crazy...  😂 #johnnydepp wasn't alone in that venture.,LynnBoutin1
6429,2022-06-10 03:45:42+00:00,1535105900620484626,"Happy 59th birthday to #JohnnyDepp today !!  This film's been on my mind a lot lately, so today was the perfect opportunity for a rewatch. 💙🖤✨

""Isn't the view beautiful?"" 💒💜💚 https://t.co/936mLuuaQd",TMWYKAL7
6430,2022-06-10 03:45:16+00:00,1535105793011421186,"Amen. I hope her feet are held to the fire or she's never going to leave him alone.
#JohnnyGotJustice 
#AbuseHasNoGender #MenToo 
#JohnnyDepp #WheresWaldman
#JohnnyDeppRockStar
#boycottaquaman2 https://t.co/sbTV1oMsDA",VeganLion66
6431,2022-06-10 03:44:27+00:00,1535105588748816398,"Why the Internet Sided With #JohnnyDepp | The Nation  “…even if the evidence points to his hurting her—even if he admits it—we’ll often care more about the loss of his reputation than the damage to her body, her psyche, her person.” #IStandWithAmberHeard https://t.co/btk57QrD16",CJArchibald
6432,2022-06-10 03:43:24+00:00,1535105322276294659,@warnerbros @wbpictures Your disgusting and a disgrace to real victims Woman/Men of Domestic Abuse &amp; or Sexual Abuse. You continue to support a abuser &amp; a liar. You have no respect or compassion for real victims like my self or the many others around the world.#JohnnyDepp,ReGirl75
6433,2022-06-10 03:43:23+00:00,1535105319222841350,@campbedream I'm NOT Suprised! It was a very emotional song/experience.  Happy Birthday 🥳 #JohnnyDepp 🎊 Your future's l@@king BRIGHT that you gotta wear 😎 You make us so 👏 Proud. The verdict speaks for it self🙌 #MeToo #MenToo #VictoryLap #Winner #TruthWins #JohnnyDeppWon Congratulations,JCJ26274761
6434,2022-06-10 03:42:12+00:00,1535105021024817154,"@WomenInFilm @suigenerisjen @realamberheard @JudgeJeanine says it clearly!
As a ""survivor"" of family DV &amp; SA 
I would've NEVER supported #JohnnyDepp ! But, after watching the WHOLE Court Trial (did you?), the evidence of his innocence is irrefutable!
Don't give us the B.S. that this is a set back for women! It's re: TRUTH! https://t.co/ZxW1camMVb",Dr_LCorredor
6435,2022-06-10 03:42:03+00:00,1535104983112290313,"Happiest birthday to my favourite actor 💥

#JohnnyDepp 🥳🎉🎈🎂🎁 https://t.co/LNkuNNohmZ",Rofida_Rofy1990
6436,2022-06-10 03:41:16+00:00,1535104786781155329,"Happy Birthday to our beloved #JohnnyDepp, even as the one and only #CaptainJackSparrow! 🏴‍☠️🦙🎉 https://t.co/Gh2HiK56WB",Stephan76215148
6437,2022-06-10 03:41:12+00:00,1535104770356105216,Well something amazing has happened during these crazy times living here on earth. Congrats to the two newlyweds @britneyspears and also to #Johnnydepp https://t.co/lGMHCqcB7n,kavikalevii
6438,2022-06-10 03:40:57+00:00,1535104705570803712,"Willy Wonka Exposed: KIDS2CANDY #JohnnyDepp #TimBurton #mindcontrol https://t.co/tbC44s2EDy via @YouTube No Wonder Hollywood is able to come up with so many different movies , all they are doing is retelling ancient history that only they are privy too 🍭✨",Casper101Susie
6439,2022-06-10 03:40:49+00:00,1535104674235154433,@tarteauxroses @k4mi1laa Nice. You guys lie so much to a point you actually believe in it? Entire trial is online - show me when she asks “why didn’t you film your rape?”. What a disgrace #AmberIsALiar #CamilleVazquez #JohnnyDepp,veda_fitness
6440,2022-06-10 03:40:22+00:00,1535104560913649671,I hope Johnny Depp had the best Birthday ever 🥳🍷🏴‍☠️🎂🦙💰 #happybirthdayjohnnydepp #johnnydepp #MegaPint https://t.co/i5gKihtVjJ,123gotozoo
6441,2022-06-10 03:40:15+00:00,1535104528659279872,"There are a lot of celebrities &amp; public figures who are starting to act like cult leaders like #charlesmanson

EGO IS WHAT MAKES HUMANS DANGEROUS.

#EzraMiller #jeffbezos #ElonMusk #shaunking #jadapinkettsmith #JohnnyDepp #TomCruise 

#hollywoodcommunists https://t.co/wk7X7loq4r",AChristhope
6442,2022-06-10 03:39:56+00:00,1535104452155146240,Happy 59th Birthday to our sexiest #pirate in the World #JohnnyDepp Enjoy a megapint 🍷of wine.   Cheers 🍷🍷sexy😍😘❤️ https://t.co/zV8TkoaZT3,Sumrgrl07
6443,2022-06-10 03:39:19+00:00,1535104294323638273,#JohnnyDepp appears to address daughter Lily-Rose’s ‘silence’ in NFT @periclesukraine https://t.co/a64fjBQHTt,lovehatemos
6444,2022-06-10 03:37:24+00:00,1535103812565929992,Amber Heard thinking she was the prettiest😂 #johnnydepp #amberheard #pre... https://t.co/6LQOQShjHl via @YouTube,JimDluhos7
6445,2022-06-10 03:36:41+00:00,1535103634182180867,Check out Ronda Rolon's video! #TikTok https://t.co/raEfCTLjFM ❤️❤️❤️#johnnydepp,rondarolon88
6446,2022-06-10 03:34:47+00:00,1535103155960107008,"Here's a look at #DelhiTimes' front page. Click below to read the edition 

https://t.co/wgk3l91xXl

#Bollywood #777Charlie #NushrrattBharuccha #JanhitMeinJaari #JohnnyDepp #JohnnyDeppvAmberHeard #MahimaChaudhry #AnupamKher https://t.co/liuA9HY0ua",DelhiTimesTweet
6447,2022-06-10 03:34:29+00:00,1535103078516531200,Too many to choose from really but John Dillinger from Public Enemies played by Johnny Depp. #JohnnyDepp #JohnDillinger #PublicEnemies #ayepapi https://t.co/HQG6SBefj5,AmyHenr93835824
6448,2022-06-10 03:34:15+00:00,1535103019993468938,"Crisis PR Expert: Amber Heard and Jussie Smollett Are Paying the Price for ‘Shocking Arrogance’ I ❤️this  #JusticeServedForJohnnyDepp #DeppVsHeard #AmberHeardlsALiar #JohnnyDeppIsInnocent 
#johnnydepp #AmberHeard #AmberHeardCommittedPerjury  https://t.co/r3ObceXx1d",Ashleykristen64
6449,2022-06-10 03:33:24+00:00,1535102808109850624,"The comeback kid turns 59 today. 

Bet he’s having a good birthday.🎂

#JohnnyDepp #over40 #birthdayboy 
#WhoYouCallingOld
Old Cow #RedefiningAging https://t.co/j29I7AWaIi",Old__Cow
6450,2022-06-10 03:33:24+00:00,1535102804766953482,"@DLK_BELGIUM @Change Wow, so right, just looked it up &amp; it didn't seem to make much, struggling to cross $100M.  Mentions #johnnyDepp firing, also Ezra Miller etc.....  
https://t.co/FdxpBKmsVM",smittyhoward
6451,2022-06-10 03:33:18+00:00,1535102781400485904,"#JohnnyDepp may not make his ex-wife #AmberHeard pay $10.35 million in damages after losing the defamation trial, according to Depp’s lawyer #BenjaminChew. 

Read here: https://t.co/BivNif6Pip https://t.co/8MkgQlE4rV",hitzsabah
6452,2022-06-10 03:32:54+00:00,1535102680670281728,"Cheers to Happy Mega 59th Birthday and More 🥳️🎉

#June9 #JohnnyDepp #JusticeServed #NeverFearTruth https://t.co/lyUJvDJBRQ",JohnnyDeppFTW
6453,2022-06-10 03:32:32+00:00,1535102586935603200,This was at a dental office 😂 #JusticeForJohnnyDepp #AmberTurd #JohnnyDepp https://t.co/set47fFlFN,Musicluva2488
6454,2022-06-10 03:32:15+00:00,1535102518375485441,@UpdatesLilyRose Happy Birthday 🎂 #johnnydepp #johnnydeppgotjustice,DisGween
6455,2022-06-10 03:30:55+00:00,1535102181283663892,"@wbpictures You should be ashamed of yourselves. Punishing the victim #JohnnyDepp &amp; rewarding #AmberHeardIsAnAbuser is immoral. #Aquaturd will drown &amp; bring #AmberTurd with it.
#BoycottAquaman2 #Aquaman2 #AmberHeardIsALiar #AmberHeard 
https://t.co/x2pQYbkX5k",AmandaKH87
6456,2022-06-10 03:30:41+00:00,1535102121628286976,"#JohnnyDepp 
#JeffBeck
#TruthWins

Link:
https://t.co/xIDOD5lbJE https://t.co/0ZR1Ufbffv",lonefirebug
6457,2022-06-10 03:29:51+00:00,1535101911354834944,"Happy Birthday 🎂 Jack, from a distance relative in the South East Asia. A port the #BlackPearl stop over, #JohnnyDepp hope you visit this island 🏝.",MamogongM
6458,2022-06-10 03:29:46+00:00,1535101892057042962,"@MalikSomiyaa She now has double the amt of screen time 20 mins.  #boycottaquaman2 

#JohnnyGotJustice #MenToo 
#AbuseHasNoGender 
#JohnnyDepp #WheresWaldman
#JohnnyDeppRockStar",VeganLion66
6459,2022-06-10 03:29:40+00:00,1535101866677133312,"I'm conflicted with my opinion on this. I would like to see #JohnnyDepp accept Disney's offer but sadly, I think he's going to stick to his word on never working with them again. If he did, it would be because of us fans. There's hope, but I would also respect him for declining.",rennhancock
6460,2022-06-10 03:28:57+00:00,1535101687924461578,"#JohnnyDepp 
Loved him all my life. 
Lifelong crush 😍

https://t.co/t3qLddvRRI",allprettyerica
6461,2022-06-10 03:28:54+00:00,1535101673223299072,"Happy 59th Birthday, Johnny Depp  

Congratulations on winning back some dignity. #JohnnyDepp 

June 9, 1963 https://t.co/yLYz2pZwlJ",AChristhope
